9.593867462702768689e-01,6.505560044905418504e-01,1.521312543485997759e+00,3.017990521358104306e-01,6.389556284266302566e-02,3.017668900721653391e-01,5.669057259638254909e-01,1.391484647600792934e+00,1.258280780692176970e+00,6.426317249768898066e-02,6.379848541476433876e-01,1.986490538582675602e-01,5.307816070144932397e+00,8.682628956992596292e-01,5.560283120257224904e-02,4.228934369437784557e-01,1.652418859262229978e+00,4.651395603842525261e-01,3.981909508536701225e-01
1.888474069114556841e-01,1.675305380296852886e-01,5.728354657720928778e-01,5.917866051572767683e-02,8.632020891214251535e-01,2.130080429310503565e+00,1.589319651502703268e+00,6.382314898338267151e-01,2.655135444408109890e+00,8.433898715975050864e-02,5.489167218380710533e-01,3.490011237543845013e+00,3.491084593334380787e-02,2.037911969103211873e-01,2.741843637093507091e+00,1.587061325393861466e-01,1.581208239792173398e+00,1.936877564496826576e+00,6.886721566783912118e-01
1.009058781526776805e-01,4.837399387260815642e-01,3.052591044061138056e-02,5.534800383014989444e-01,2.595397986623910191e-01,2.252485339115315177e-01,7.255837620134916732e-02,4.637022796472577979e-01,5.424075224268879447e-01,4.484452004677778048e-01,8.759858624328446808e-02,1.121953189174135050e-02,5.245644800797694823e-02,5.075725307303284861e-01,3.730724256403178951e-01,4.496861311133762973e-01,5.196148530693978085e-01,1.129549363819452479e+00,2.487630575225619964e-02
4.120527801041015681e-01,2.488760947446738703e-02,7.080104801272489590e-02,4.845447397818174462e-01,2.227891879557419574e-01,1.224983259554185272e-01,3.509341913043796390e-01,4.120852239080067259e-01,5.926992887541612104e-02,1.072827096781219458e+00,1.544452240537144694e-01,7.794474286678497454e-02,6.159111039752596800e-02,4.850540236199308297e-01,4.779495180991182729e-02,3.745473114468086395e-01,1.581914715080691980e-01,7.622917121007811991e-02,1.717926719543930725e-01
9.828098182902778035e-02,2.328404377033070627e-01,1.572786759615790453e-01,1.800792933839807930e-01,3.541986015716223068e-01,5.665700318127604718e-02,1.755608353241515096e-01,5.685639461351389007e-02,6.789300873101485924e-03,1.594996167500655204e-01,2.494011412811094341e-01,1.182412658484799928e-01,7.169683720118992520e-02,2.952964642970109521e-01,1.572884187020125168e-03,1.054797791589928285e-01,1.076797600467268579e-01,2.527454997758143973e-01,8.261394714035085185e-01
2.673473295192288490e-02,7.986261229048001453e-02,1.914419694827128315e-01,1.520384842885284978e-02,3.169770606906639060e-02,8.208060903035581390e-02,4.256114922794260874e-02,1.705533482911441093e-02,3.442774116938851492e-02,3.302408536901878938e-02,1.990569131533038161e-01,6.924247922178622221e-03,3.737096622254270639e-01,2.579486171488524701e-02,1.393347065450058035e-02,1.545430497771102807e-01,1.082214031700371448e-01,5.525265165192141253e-02,2.374019520790452142e-01
2.893411460931455056e-02,1.588904344493390422e-02,5.350972031088949837e-02,6.593793618450677352e-02,9.339010683242153499e-02,1.813930531236062071e-01,5.875898511294191245e-02,1.911007420693183467e-01,6.381115979876123001e-02,4.086012564798373846e-03,1.699367636230417547e-02,9.166784705866710958e-02,6.415852498378923907e-02,9.120487796157469851e-03,1.648663726550135945e-04,6.507476476046733516e-02,6.804319165673072822e-02,1.091054062914188355e-01,1.312793137771881280e-01
3.723220240836463968e-02,4.321232493907646577e-02,1.178860374384433328e-02,4.653113486033669949e-02,3.961301777342114000e-02,9.798550716251754056e-02,1.087618537771937594e-01,1.642839801213560663e-03,3.187735034471483875e-01,4.247283270679308442e-02,3.992212032035444974e-02,2.978165779680278513e-01,5.040467341285099004e-03,9.744775416450440764e-02,8.018249638060782891e-02,1.363589946841020119e-02,1.907962342762638264e-01,3.479840891320647861e-02,1.023524486892118945e-02
5.057653250954222829e-02,2.398542366902206135e-03,1.003063458009719779e-02,4.974564375524187509e-02,2.194113001417402342e-01,2.350504682075920879e-02,2.248856277706460377e-02,1.841035224850101973e-02,6.929295501079513198e-02,2.252448658567614281e-02,4.202373375278534162e-02,1.448718610669393891e-01,1.896187629821480952e-02,1.632226539227585038e-01,7.130740946922782542e-02,3.327289155079354160e-02,5.383300522253464671e-02,9.051380711048627459e-02,1.169413890622532891e-02
1.022873296570328550e-02,5.264822696267347502e-02,1.494550330487136140e-02,2.877375019485530535e-03,1.515153391067363547e-02,3.822341473183291788e-02,7.172428493759398609e-03,7.568138315620619172e-02,9.043288894525889146e-03,6.898934266890123512e-02,5.631162429534772654e-03,4.371134224130954204e-02,2.296820153812469123e-02,1.002630448465328256e-01,5.125660403284054006e-02,3.025281609706665514e-02,1.831566828590466475e-02,7.718007796658576947e-02,4.542263786810233489e-02
8.177249534027724101e-03,9.264213298604920613e-03,1.251181162482987996e-02,2.246321689200275404e-02,1.356304028493948710e-02,3.923853421050581963e-02,8.577319381573213913e-03,3.444675366071116990e-02,3.267816680941603661e-03,4.042576371132956120e-02,5.076768024195436185e-03,5.448217107893751909e-02,6.541640989477125710e-03,3.979886210560730497e-02,1.550999887922032555e-02,8.970679629400835770e-03,2.171077895502676949e-02,7.563742888376059903e-02,2.556520811634052995e-02
5.358025905823369205e-03,1.037789552926923330e-03,5.717870630016257810e-03,9.333885493203870204e-03,2.588080852001216348e-02,1.047686819584464635e-02,5.961655534917260392e-03,1.233677804294118149e-02,3.884546578640928755e-02,1.317288265449094095e-02,1.532423488596901598e-02,8.468947206591041776e-02,3.184711342799153438e-03,3.117313652056846740e-02,7.006755253453184583e-03,2.144693315017503696e-02,5.997487071881001715e-04,7.829476149549824404e-02,3.438566763366036200e-02
1.048139962345469604e-03,4.794659092016108869e-03,2.224485059290061580e-03,1.293711304982115423e-02,1.661798035226233483e-02,1.744553177101018128e-03,1.552403512722202311e-03,1.544466587329222478e-02,2.592970638282563606e-02,5.942550331714365613e-03,3.693091213447441054e-03,4.397929224855710861e-02,1.437771012323891054e-03,2.978646268290607857e-02,6.577608383014250937e-03,4.206827938268961446e-03,3.247515448138089868e-03,4.870462723460442650e-02,1.948268207000146759e-02
