1.598780136705366464e-02,1.674236472096319803e-02,6.523580298319955721e-03,3.726798815935186953e-03,9.106899602522195228e-03,6.260442615177943160e-05,1.952133034079332752e-02,8.654979988082364337e-03,6.459240247843790620e-04,1.119345044334157067e-02,7.907372107762226932e-02,3.436660136865807985e-03,2.198611545743165124e-03,6.434725642047361971e-03,5.964913502548169384e-03,5.914147786388270628e-02,1.832909366173619131e-02,3.271485280216019503e-02,8.304839173488701154e-02
9.060247783850157097e-03,5.233324531829394027e-03,1.209627486397848659e-02,3.724761081981680169e-03,2.455934454731150633e-03,4.054699346569720989e-03,5.099047503929069261e-03,1.107321673312043273e-02,1.074172538619710092e-02,3.690311276004000518e-04,5.311715445080107158e-03,9.441015739954005054e-04,4.858671602585694360e-02,1.322047585164401982e-02,5.870533609110443552e-04,4.485725655003068579e-03,1.803266831174226911e-02,7.057914092297895223e-03,3.841257072784348258e-03
1.417715334351246723e-03,9.109076933508469765e-04,4.314722090225892731e-03,7.728795041348151358e-04,1.179295395901728757e-02,2.300435527500830496e-02,1.618876568869965712e-02,6.851737804347864461e-03,2.085729403278770502e-02,9.671043433864018758e-04,4.143040302727997795e-03,3.714881689414130383e-02,1.226157108122638572e-04,1.481595472536264288e-03,2.819189565161002442e-02,1.059785012434388525e-03,1.677896086166996703e-02,2.405482054270600967e-02,7.609080046342680398e-03
1.319411900255695229e-03,3.447087284540214461e-03,2.175632617812225033e-04,2.327591122869767260e-03,1.023093346478031037e-03,1.244997820637212338e-03,5.595860072868426164e-04,3.032652173669183899e-03,7.192035365714726999e-03,4.385877733215221008e-03,9.820624506150187321e-04,6.280710056929376317e-06,5.097683448095669282e-04,1.985486785412258082e-03,4.363060878085241005e-03,3.364272491211997042e-03,3.553625367280359697e-03,1.579938345555038925e-02,2.895976970762304502e-04
2.603350718591465347e-03,1.812957685546578404e-04,4.530291081046091154e-04,5.603238954615613089e-03,9.537072916162322826e-04,4.763823206194550512e-04,3.821457388287073393e-03,4.315159159740155834e-03,9.968962435676818022e-04,1.026420750936877374e-02,9.847012956214797053e-04,4.068785326532522919e-04,3.208636876155128762e-04,1.598651483801459593e-03,5.146176720477433925e-04,3.011951044712978236e-03,1.822748637802811987e-03,1.116163942961707970e-04,1.663966350990329262e-03
6.771631976564331532e-04,1.658079306294519065e-03,1.167161637307032995e-03,2.009733042389807902e-03,1.521761824900707584e-03,6.384477713967320759e-04,1.618791692590441228e-03,8.281708311396486760e-04,1.794491617801642798e-04,1.776698475467567177e-03,1.912830638706172932e-03,4.330814531198807376e-04,4.312926479490184449e-04,1.964239109348222753e-03,1.534136717357678160e-05,6.029154364571318123e-04,6.780482880618422803e-04,3.274518204185720982e-03,8.093597960169406774e-03
1.145205539002277216e-04,6.711729331135461111e-04,1.609458485617658741e-03,4.085378696767860392e-04,5.997571539374190022e-05,4.880150256031258026e-04,1.848430639146433452e-04,2.238166965931243828e-04,4.017814409664343821e-05,3.081812189628627434e-04,2.142490635601790316e-03,1.521018064500103675e-04,2.623259713599235873e-03,4.091856612759579891e-04,7.923313806673765408e-05,1.860164646790523572e-03,4.889338226651951782e-04,1.357233028857900885e-03,2.581741797848293753e-03
2.742359877025997818e-04,5.088290216545538315e-05,2.749906225592207770e-04,1.182059773383696772e-03,6.850751817194163660e-04,1.421437839550122569e-03,4.522423589428518388e-04,1.032972579268387437e-03,5.277810679884274497e-04,4.998083329864662282e-07,2.335428251427728425e-04,6.372277729930278523e-04,6.589685551499942359e-04,1.151869340425878946e-05,2.592209311947159966e-05,3.113642121929976656e-04,9.471181877048324114e-04,2.272691864275569375e-03,1.607556664276656253e-03
3.376994158089036461e-04,3.060622541532407280e-04,9.067334079398248854e-05,9.998286672519662681e-04,7.571070750157106032e-05,5.895101565616054891e-04,9.104104053987420887e-04,1.405969268200961679e-04,1.988192487298674673e-03,2.645477144383241610e-04,5.825807722877471761e-04,1.742329853712474121e-03,4.760686327755706937e-05,4.263061351206969603e-04,6.770603081735558464e-04,6.029150156942995350e-05,1.183805963990190854e-03,6.759530332283409477e-04,4.929750680590145760e-05
4.237022484893369933e-04,3.954188934876638344e-05,7.989078579635041559e-05,1.769116932643980918e-04,1.318145685121805593e-03,8.050850890235154277e-05,1.184495409111278907e-04,3.627077325215935489e-04,3.982163279731500052e-04,2.820432031044429284e-04,2.345117317560310049e-04,8.097214267862337493e-04,1.289525155835323511e-04,6.002364588445400313e-04,6.334205207008589394e-04,2.678154179614557792e-04,4.366460728060595278e-04,1.289256797711495510e-03,1.823958320373745905e-04
1.303785829712539031e-04,4.308564676728170542e-04,1.386013353205021016e-04,1.715367762216774212e-04,3.861883311507900132e-05,2.661476761825015908e-04,5.398652823786071462e-05,3.374624992311465099e-04,1.225805343498798840e-05,7.702302266014178630e-04,6.038839829040195328e-05,9.779090641402029464e-05,1.697854804604864069e-04,5.708084977028805504e-04,4.766938642362284102e-04,2.522237821773535811e-04,2.366653367889157643e-04,1.622258699671051034e-03,5.212262051042233866e-04
1.133673179682367021e-04,1.021973945651347262e-04,8.860283350288192434e-05,3.944394483510085640e-04,3.357852287950509096e-05,1.768629526990932687e-04,9.726375928129181849e-05,1.435139518871483475e-04,1.745539282296852140e-05,4.982240734298567239e-04,9.466149416798092984e-05,2.675481760268877212e-04,7.734559764926181161e-05,7.354097998341730877e-05,1.539671715859703652e-04,5.616595136032863898e-05,3.249530923855307210e-05,1.453824149922962111e-03,3.172052839783366510e-04
9.128958421384368322e-05,8.463226632128321858e-06,3.135322783625024880e-05,1.250817137466640706e-04,5.890862878433206890e-05,2.019289080454558867e-05,7.410764226657716219e-05,1.059943517346643660e-05,1.397636231439749750e-04,1.926050387620156139e-04,8.232266159152047517e-05,4.094242721167013258e-04,1.493326313219836359e-05,1.170325489627404187e-04,5.180087685614627810e-05,1.420217702556961540e-04,6.351763487129412182e-05,1.492134205032700014e-03,4.048899708224085940e-04
4.416388510029970366e-05,5.570316436424886723e-05,1.738236670937641387e-05,1.812560708786465941e-04,5.089413573678994922e-05,5.695165841550136236e-06,2.363278952871498924e-05,3.108181105334442863e-05,1.303007395202681793e-04,1.109296111039187650e-04,1.445310315504278645e-05,1.788628690769734008e-04,2.149015354165733697e-05,1.077286793417436215e-04,5.415984000902948522e-05,2.362342287339703581e-05,5.775517579768944493e-06,1.067542114072659405e-03,2.705499368314049605e-04
